purchasecod,codclient,date_purchase,sales_channel,codprod,product,price,category_name,brand,disc_perc,total
87440249,8507493,2022-04-18,store,665275,CORSAIR - ValueSelect 16GB (2PK x 8GB) 1.3 GHz DDR3 SDRAM Laptop Memory - Multi,113.99,"memory, computer, component",Corsair,0.0,113.99
54268283,4947920,2022-05-29,mktplace,156276,CORSAIR - ValueSelect 16GB (2PK x 8GB) 1.3 GHz DDR3 SDRAM Laptop Memory - Multi,113.99,"memory, computer, component",Corsair,0.0,113.99
36331694,2159175,2023-05-25,website,616705,CORSAIR - ValueSelect 16GB (2PK x 8GB) 1.3 GHz DDR3 SDRAM Laptop Memory - Multi,113.99,"memory, computer, component",Corsair,0.0,113.99
71490900,5076125,2023-06-16,store,887506,CORSAIR - ValueSelect 16GB (2PK x 8GB) 1.3 GHz DDR3 SDRAM Laptop Memory - Multi,114.99,"memory, computer, component",Corsair,0.0,114.99
69935780,6526280,2022-08-02,partners,833560,CORSAIR - ValueSelect 16GB (2PK x 8GB) 1.3 GHz DDR3 SDRAM Laptop Memory - Multi,112.99,"memory, computer, component",Corsair,0.0,112.99
63673780,4710678,2024-03-20,mob,832607,CORSAIR - ValueSelect 16GB (2PK x 8GB) 1.3 GHz DDR3 SDRAM Laptop Memory - Multi,112.99,"memory, computer, component",Corsair,0.0,112.99
10643088,3989732,2022-03-03,mktplace,521585,CORSAIR - ValueSelect 16GB (2PK x 8GB) 1.3 GHz DDR3 SDRAM Laptop Memory - Multi,112.99,"memory, computer, component",Corsair,0.0,112.99
17825342,9217616,2024-05-12,mob,458681,D-Link - DCS Indoor 720p Wi-Fi Network Surveillance Cameras (2-Pack) - White,119.99,"security, surveillance, camera",D-Link,0.0,119.99
19114816,1950657,2023-05-17,partners,931113,D-Link - DCS Indoor 720p Wi-Fi Network Surveillance Cameras (2-Pack) - White,119.99,"security, surveillance, camera",D-Link,0.0,119.99
13298033,9114933,2022-06-25,mob,316558,D-Link - DCS Indoor 720p Wi-Fi Network Surveillance Cameras (2-Pack) - White,179.99,"security, surveillance, camera",D-Link,0.0,179.99
59115345,6839626,2024-04-27,partners,596851,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
80667833,4022846,2023-03-20,partners,203335,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
88883102,4952604,2022-09-16,website,581333,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
33055893,5505011,2024-02-09,mob,557295,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
65208842,1143674,2023-07-09,mob,383565,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
89485867,9301854,2023-02-26,mktplace,448111,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
17339534,4594985,2022-04-24,mob,301011,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
81644420,4080189,2023-11-20,mob,707134,R6i In-Ear Headphones (Black),79.0,"headphone, earbud, ear",Klipsch,0.0,79.0
16328311,1737369,2023-03-25,partners,212500,R6i In-Ear Headphones (Black),59.0,"headphone, earbud, ear",Klipsch,0.0,59.0
91305100,2732878,2024-05-12,mob,918384,R6i In-Ear Headphones (Black),59.99,"headphone, earbud, ear",Klipsch,0.0,59.99
26942737,5451058,2022-06-16,mktplace,696535,R6i In-Ear Headphones (Black),59.99,"headphone, earbud, ear",Klipsch,0.0,59.99
42576306,5889163,2023-06-09,mob,282907,R6i In-Ear Headphones (Black),79.99,"headphone, earbud, ear",Klipsch,0.0,79.99
17433623,7817531,2023-05-18,mktplace,396759,R6i In-Ear Headphones (Black),79.99,"headphone, earbud, ear",Klipsch,0.0,79.99
20318951,9232408,2022-11-22,store,956599,R6i In-Ear Headphones (Black),79.99,"headphone, earbud, ear",Klipsch,0.0,79.99
11850743,6620249,2024-04-17,website,609158,R6i In-Ear Headphones (Black),79.99,"headphone, earbud, ear",Klipsch,0.0,79.99
24473064,8306255,2022-12-29,mktplace,156551,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",999.99,"tv, television, video",Samsung,0.2,997.99
24112648,5377657,2023-04-29,store,466152,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",999.99,"tv, television, video",Samsung,0.4,995.99
43940224,1149332,2022-12-24,mktplace,712888,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",799.99,"tv, television, video",Samsung,0.0,799.99
29811859,9730690,2022-03-11,mktplace,693542,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",799.99,"tv, television, video",Samsung,0.0,799.99
84456905,9550860,2022-07-11,website,134358,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
24890983,7936091,2022-04-24,mob,718703,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
64030678,5670624,2022-10-19,mob,413355,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
45037824,5786437,2022-07-31,partners,173280,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
86812161,9320624,2023-03-18,mktplace,868704,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
11576731,4678103,2023-10-03,store,123240,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
28708441,3421121,2022-08-22,mob,180231,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
61086868,2103076,2024-05-12,store,919785,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
50727819,1666940,2022-03-26,mob,947793,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
26819430,5801046,2023-03-02,mob,151966,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",797.99,"tv, television, video",Samsung,0.0,797.99
28278522,8381223,2023-12-18,website,238873,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",597.99,"tv, television, video",Samsung,0.0,597.99
29190988,9841287,2022-04-11,partners,375332,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",597.99,"tv, television, video",Samsung,0.0,597.99
24499763,1314755,2022-04-12,mktplace,207851,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",597.99,"tv, television, video",Samsung,0.0,597.99
72154415,4857506,2022-06-23,partners,614502,"Samsung - 55 Class - LED - Curved - MU6490 Series - 2160p - Smart - 4K Ultra HD TV with HDR""",597.99,"tv, television, video",Samsung,0.0,597.99
66727903,3113219,2024-06-10,mob,919369,PA248Q 24 LED Backlit IPS Widescreen Monitor,322.2,"monitor, computer",ASUS,0.0,322.2
37331077,9579621,2022-12-31,mktplace,674725,PA248Q 24 LED Backlit IPS Widescreen Monitor,329.47,"monitor, computer",ASUS,0.0,329.47
95945614,9633907,2023-05-20,store,253531,PA248Q 24 LED Backlit IPS Widescreen Monitor,322.99,"monitor, computer",ASUS,0.0,322.99
52382256,1173963,2023-10-07,mob,629398,PA248Q 24 LED Backlit IPS Widescreen Monitor,322.99,"monitor, computer",ASUS,0.0,322.99
94553866,1437793,2024-01-03,store,214652,PA248Q 24 LED Backlit IPS Widescreen Monitor,326.69,"monitor, computer",ASUS,0.0,326.69
13356094,4831335,2023-05-21,partners,517406,PA248Q 24 LED Backlit IPS Widescreen Monitor,326.94,"monitor, computer",ASUS,0.0,326.94
36419068,1749949,2022-05-19,website,100427,PA248Q 24 LED Backlit IPS Widescreen Monitor,326.94,"monitor, computer",ASUS,0.0,326.94
17675698,3508222,2023-04-16,partners,220789,PA248Q 24 LED Backlit IPS Widescreen Monitor,321.68,"monitor, computer",ASUS,0.0,321.68
45344467,1718310,2022-11-23,mob,689415,PA248Q 24 LED Backlit IPS Widescreen Monitor,321.68,"monitor, computer",ASUS,0.0,321.68
79966169,9817517,2022-12-20,mob,763008,PA248Q 24 LED Backlit IPS Widescreen Monitor,321.68,"monitor, computer",ASUS,0.0,321.68
78954525,9114933,2024-04-19,store,686292,PA248Q 24 LED Backlit IPS Widescreen Monitor,327.72,"monitor, computer",ASUS,0.0,327.72
48431841,6559160,2022-08-09,mob,620686,PA248Q 24 LED Backlit IPS Widescreen Monitor,327.72,"monitor, computer",ASUS,0.0,327.72
89007794,8922886,2024-06-29,partners,180826,PA248Q 24 LED Backlit IPS Widescreen Monitor,327.72,"monitor, computer",ASUS,0.0,327.72
48778414,6403492,2023-04-10,store,964748,PA248Q 24 LED Backlit IPS Widescreen Monitor,327.0,"monitor, computer",ASUS,0.0,327.0
40824047,8690422,2023-07-14,store,726274,PA248Q 24 LED Backlit IPS Widescreen Monitor,327.0,"monitor, computer",ASUS,0.0,327.0
68363783,5743799,2022-05-15,mob,238079,PA248Q 24 LED Backlit IPS Widescreen Monitor,327.0,"monitor, computer",ASUS,0.0,327.0
68265779,8775267,2022-01-21,website,384015,PA248Q 24 LED Backlit IPS Widescreen Monitor,327.0,"monitor, computer",ASUS,0.0,327.0
66964495,2395837,2022-11-24,mob,192977,PA248Q 24 LED Backlit IPS Widescreen Monitor,329.99,"monitor, computer",ASUS,0.0,329.99
99327285,7999135,2024-06-24,website,683875,PA248Q 24 LED Backlit IPS Widescreen Monitor,329.99,"monitor, computer",ASUS,0.0,329.99
80813140,1951914,2023-07-15,partners,170233,PA248Q 24 LED Backlit IPS Widescreen Monitor,329.99,"monitor, computer",ASUS,0.0,329.99
79059731,8194216,2023-10-14,partners,808328,PA248Q 24 LED Backlit IPS Widescreen Monitor,322.99,"monitor, computer",ASUS,0.0,322.99
35876040,8800171,2023-12-10,website,832117,PA248Q 24 LED Backlit IPS Widescreen Monitor,322.99,"monitor, computer",ASUS,0.0,322.99
10482825,8689910,2024-01-29,partners,335176,PA248Q 24 LED Backlit IPS Widescreen Monitor,322.99,"monitor, computer",ASUS,0.0,322.99
63923674,6377034,2022-12-27,store,313400,PA248Q 24 LED Backlit IPS Widescreen Monitor,322.99,"monitor, computer",ASUS,0.0,322.99
59737836,5653631,2024-02-08,website,872982,Bose SoundTrue around-ear headphones II - Apple devices,119.99,headphone,Bose,0.0,119.99
16366726,3025099,2022-01-07,website,621050,Bose SoundTrue around-ear headphones II - Apple devices,108.99,headphone,Bose,0.0,108.99
31135540,1786831,2023-12-02,website,138554,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,187.46,"microphone, musical, instrument",PreSonus,0.0,187.46
61750313,5717644,2023-02-28,partners,502815,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,187.46,"microphone, musical, instrument",PreSonus,0.0,187.46
78691546,2876942,2024-05-08,store,468031,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,187.46,"microphone, musical, instrument",PreSonus,0.0,187.46
49245779,1991475,2023-03-02,mktplace,163904,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,249.95,"microphone, musical, instrument",PreSonus,0.0,249.95
51917734,1157977,2022-10-21,store,840003,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,249.95,"microphone, musical, instrument",PreSonus,0.0,249.95
33217762,4727518,2024-03-01,mktplace,532256,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,249.95,"microphone, musical, instrument",PreSonus,0.0,249.95
48584250,1910551,2022-03-06,mob,594630,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,249.95,"microphone, musical, instrument",PreSonus,0.0,249.95
28350578,6633219,2022-04-29,website,461316,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,249.95,"microphone, musical, instrument",PreSonus,0.0,249.95
45125821,7891592,2023-01-20,website,502653,PreSonus - Eris E8 2-Way Active Studio Monitor (Each) - Black,249.95,"microphone, musical, instrument",PreSonus,0.0,249.95
42474417,4507151,2022-10-24,partners,993728,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
65235460,8373798,2024-04-08,website,523204,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
24768958,3861148,2022-06-01,store,576776,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
55720063,5233461,2022-12-16,website,454841,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
81495849,2042593,2022-08-05,website,598450,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
60048104,7353959,2022-02-17,mob,745913,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
57698572,6505949,2023-03-25,store,238560,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
56288699,7777470,2023-03-06,website,622535,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
16670319,7287698,2024-02-11,mob,750214,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
76821823,8490914,2023-07-13,mob,928136,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
36859863,1766987,2022-09-20,mob,888940,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
99246723,7982618,2022-02-26,mktplace,743959,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
58484683,6204107,2022-07-01,mktplace,661845,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
49668741,7408494,2023-06-03,mob,470503,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
65858377,2072435,2023-12-20,website,742069,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
59882734,9591335,2023-09-17,mob,440970,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",249.0,"speaker, ceiling, wall",Definitive Technology,0.0,249.0
71391008,4591273,2023-03-11,mob,322541,"Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",181.99,"speaker, ceiling, wall",Definitive Technology,0.0,181.99
72137928,5807923,2023-07-05,store,445132,i.am+ BUTTONS,199.0,"headphone, earbud, ear",I.am+,0.0,199.0
56015468,5131476,2023-06-12,mktplace,562027,i.am+ BUTTONS,199.95,"headphone, earbud, ear",I.am+,0.0,199.95
44826203,8144893,2024-04-04,mktplace,399521,i.am+ BUTTONS,199.95,"headphone, earbud, ear",I.am+,0.0,199.95
48865537,8391914,2022-08-10,mktplace,780788,i.am+ BUTTONS,199.99,"headphone, earbud, ear",I.am+,0.0,199.99
56301032,8679028,2022-11-20,mob,520570,i.am+ BUTTONS,199.99,"headphone, earbud, ear",I.am+,0.0,199.99
33350414,7964579,2022-06-03,partners,600201,i.am+ BUTTONS,199.99,"headphone, earbud, ear",I.am+,0.0,199.99
35539980,2896867,2023-05-04,website,142848,i.am+ BUTTONS,199.99,"headphone, earbud, ear",I.am+,0.0,199.99
61422351,8576367,2022-12-15,mktplace,242705,"HEOS 5 Wireless Speaker System (Series 2, White)",299.0,"speaker, wireless, audio",Denon,0.0,299.0
83274266,9744564,2023-12-08,mob,195406,"HEOS 5 Wireless Speaker System (Series 2, White)",299.0,"speaker, wireless, audio",Denon,0.0,299.0
47995374,2860994,2022-08-29,website,380454,"HEOS 5 Wireless Speaker System (Series 2, White)",299.0,"speaker, wireless, audio",Denon,0.0,299.0
54957312,8654841,2022-05-27,mob,677198,"HEOS 5 Wireless Speaker System (Series 2, White)",299.0,"speaker, wireless, audio",Denon,0.0,299.0
26364559,2818110,2023-05-11,store,222874,"HEOS 5 Wireless Speaker System (Series 2, White)",399.0,"speaker, wireless, audio",Denon,0.0,399.0
28837662,4048653,2024-01-05,store,398829,"HEOS 5 Wireless Speaker System (Series 2, White)",399.0,"speaker, wireless, audio",Denon,0.0,399.0
83833931,9330753,2023-03-05,mktplace,368072,"HEOS 5 Wireless Speaker System (Series 2, White)",399.0,"speaker, wireless, audio",Denon,0.0,399.0
55248587,7820976,2024-06-20,partners,317222,"HEOS 5 Wireless Speaker System (Series 2, White)",399.0,"speaker, wireless, audio",Denon,0.0,399.0
81512541,9187288,2023-07-16,partners,954560,"HEOS 5 Wireless Speaker System (Series 2, White)",399.0,"speaker, wireless, audio",Denon,0.0,399.0
90878790,3674753,2024-03-01,store,376880,"HEOS 5 Wireless Speaker System (Series 2, White)",299.98,"speaker, wireless, audio",Denon,0.0,299.98
39599767,3037826,2022-05-06,website,463763,"HEOS 5 Wireless Speaker System (Series 2, White)",399.98,"speaker, wireless, audio",Denon,0.0,399.98
73513410,8432494,2022-12-21,mktplace,602775,"HEOS 5 Wireless Speaker System (Series 2, White)",399.98,"speaker, wireless, audio",Denon,0.0,399.98
53068282,7387919,2024-03-18,partners,483511,"HEOS 5 Wireless Speaker System (Series 2, White)",399.98,"speaker, wireless, audio",Denon,0.0,399.98
98159113,4703443,2023-09-21,mktplace,953526,"HEOS 5 Wireless Speaker System (Series 2, White)",399.98,"speaker, wireless, audio",Denon,0.0,399.98
81215565,1050124,2022-02-18,mktplace,559603,"HEOS 5 Wireless Speaker System (Series 2, White)",399.98,"speaker, wireless, audio",Denon,0.0,399.98
10175489,9898154,2022-05-01,store,369123,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,89.0,"phone, cell",ZTE,0.33,88.71
38509805,1438010,2023-12-02,store,751961,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,89.0,"phone, cell",ZTE,0.33,88.71
14028959,7050756,2022-10-09,partners,315735,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,89.0,"phone, cell",ZTE,0.27,88.76
14229233,5220261,2023-06-17,website,195941,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,89.0,"phone, cell",ZTE,0.27,88.76
74685202,4284972,2022-12-17,partners,108605,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,89.0,"phone, cell",ZTE,0.21,88.81
61055352,5117944,2023-08-10,partners,491236,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,89.0,"phone, cell",ZTE,0.21,88.81
71602216,3827028,2024-04-25,mob,829649,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,99.99,"phone, cell",ZTE,0.35,99.64
69206765,9538959,2023-11-04,store,691694,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,99.99,"phone, cell",ZTE,0.35,99.64
23567777,7737860,2023-06-30,mob,135232,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,99.99,"phone, cell",ZTE,0.35,99.64
48861907,6995521,2023-09-21,store,866967,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,99.99,"phone, cell",ZTE,0.35,99.64
84146170,5520104,2024-03-07,store,749899,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,99.99,"phone, cell",ZTE,0.35,99.64
10864939,7897067,2023-09-18,store,264666,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,99.99,"phone, cell",ZTE,0.35,99.64
55651648,9717202,2022-03-29,store,826012,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,69.99,"phone, cell",ZTE,0.0,69.99
38235305,6170867,2023-09-21,mktplace,425960,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,69.99,"phone, cell",ZTE,0.0,69.99
88446568,2583814,2023-06-03,website,145279,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,69.99,"phone, cell",ZTE,0.0,69.99
88741557,1050411,2023-10-11,mob,200381,ZTE Warp Elite No Contract Phone - Retail Packaging - Boost,69.99,"phone, cell",ZTE,0.0,69.99
97529970,7448775,2024-06-22,mktplace,607235,Level Active Wireless In-Ear Headphones (Black),32.93,"headphone, used, audio",Samsung,0.0,32.93
36188321,6890792,2024-06-14,mktplace,985924,Level Active Wireless In-Ear Headphones (Black),55.64,"headphone, used, audio",Samsung,0.0,55.64
46660299,7982758,2024-05-20,mktplace,648828,Level Active Wireless In-Ear Headphones (Black),57.99,"headphone, used, audio",Samsung,0.0,57.99
30568601,8665672,2022-02-23,partners,103799,Level Active Wireless In-Ear Headphones (Black),57.99,"headphone, used, audio",Samsung,0.0,57.99
48067440,2604860,2023-11-18,partners,258314,Level Active Wireless In-Ear Headphones (Black),57.99,"headphone, used, audio",Samsung,0.0,57.99
84285678,3073093,2023-01-27,mktplace,867855,Level Active Wireless In-Ear Headphones (Black),79.99,"headphone, used, audio",Samsung,0.0,79.99
34573477,9791363,2023-09-19,mktplace,654008,Level Active Wireless In-Ear Headphones (Black),79.99,"headphone, used, audio",Samsung,0.0,79.99
28885080,2130978,2022-10-27,mob,179798,Level Active Wireless In-Ear Headphones (Black),79.99,"headphone, used, audio",Samsung,0.0,79.99
36473859,4611702,2024-01-30,partners,534329,Level Active Wireless In-Ear Headphones (Black),79.99,"headphone, used, audio",Samsung,0.0,79.99
50434648,3717944,2023-09-20,website,269704,Level Active Wireless In-Ear Headphones (Black),79.99,"headphone, used, audio",Samsung,0.0,79.99
94056022,5757865,2024-06-12,store,254094,Level Active Wireless In-Ear Headphones (Black),79.99,"headphone, used, audio",Samsung,0.0,79.99
33137778,2764193,2022-07-04,partners,795262,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
47813972,5662325,2022-09-14,mob,611855,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
89954531,2502475,2024-02-01,partners,316161,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
48329020,8823193,2023-05-19,partners,560816,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
44379510,1690896,2022-10-14,mob,920061,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
56105612,7759340,2023-11-10,mktplace,190499,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
51225987,6478611,2022-02-12,mob,860852,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
71525170,5141808,2023-12-15,store,270246,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
52120714,9435944,2024-01-08,website,490789,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
69384366,6999016,2023-11-11,partners,728600,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
94028460,3717155,2023-05-15,mktplace,278106,Level Active Wireless In-Ear Headphones (Black),55.99,"headphone, used, audio",Samsung,0.0,55.99
99600919,2785223,2023-09-25,store,357975,Level Active Wireless In-Ear Headphones (Black),99.99,"headphone, used, audio",Samsung,0.0,99.99
13733511,3217287,2022-01-22,mob,570954,Level Active Wireless In-Ear Headphones (Black),99.99,"headphone, used, audio",Samsung,0.0,99.99
49944467,8227221,2023-04-27,partners,734940,JBL Everest 750 Over-Ear Wireless Bluetooth Headphones (Gun Metal),229.99,headphone,Jbl,0.0,229.99
25515837,8424306,2023-07-23,store,674952,JBL Everest 750 Over-Ear Wireless Bluetooth Headphones (Gun Metal),299.99,headphone,Jbl,0.0,299.99
52770015,1269718,2023-02-13,mob,946466,JBL Everest 750 Over-Ear Wireless Bluetooth Headphones (Gun Metal),299.99,headphone,Jbl,0.0,299.99
91698231,2643056,2024-06-01,website,115836,JBL Everest 750 Over-Ear Wireless Bluetooth Headphones (Gun Metal),299.99,headphone,Jbl,0.0,299.99
75040008,7980659,2022-01-22,mktplace,470262,JBL Everest 750 Over-Ear Wireless Bluetooth Headphones (Gun Metal),299.99,headphone,Jbl,0.0,299.99
14525654,4970804,2022-03-21,mktplace,313449,JBL Everest 750 Over-Ear Wireless Bluetooth Headphones (Gun Metal),299.99,headphone,Jbl,0.0,299.99
21041034,3405284,2023-07-06,store,375740,JBL Everest 750 Over-Ear Wireless Bluetooth Headphones (Gun Metal),249.99,headphone,Jbl,0.0,249.99
66808124,9935237,2023-09-15,website,918748,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.52,58.69
13127318,5667028,2023-11-29,mktplace,926521,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
44307836,1490018,2023-08-15,store,956919,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
10134474,5414515,2023-10-26,website,127452,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
15634855,1200600,2022-11-29,partners,641281,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
35847313,5639519,2024-02-12,website,651394,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
32526637,3957463,2024-06-07,mob,965763,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
82469204,9819347,2022-08-14,mktplace,417986,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
38745666,1430638,2023-09-07,mob,679535,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.57,58.66
55772956,6708760,2024-06-19,mob,514790,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.53,58.69
98369997,1398862,2022-06-11,partners,613664,GP60NB50 8x Super-Multi Portable DVD Rewriter with M-DISC,59.0,"drive, storage, hard",LG,0.54,58.68
